"","V1","V2"
"5943","HBBP1","HALLMARK_HEME_METABOLISM"
"5944","CDR2","HALLMARK_HEME_METABOLISM"
"5945","CCND3","HALLMARK_HEME_METABOLISM"
"5946","SLC25A38","HALLMARK_HEME_METABOLISM"
"5947","TENT5C","HALLMARK_HEME_METABOLISM"
"5948","FBXO34","HALLMARK_HEME_METABOLISM"
"5949","BACH1","HALLMARK_HEME_METABOLISM"
"5950","NR3C1","HALLMARK_HEME_METABOLISM"
"5951","AQP3","HALLMARK_HEME_METABOLISM"
"5952","TRIM58","HALLMARK_HEME_METABOLISM"
"5953","LMO2","HALLMARK_HEME_METABOLISM"
"5954","PICALM","HALLMARK_HEME_METABOLISM"
"5955","NCOA4","HALLMARK_HEME_METABOLISM"
"5956","GDE1","HALLMARK_HEME_METABOLISM"
"5957","SLC6A9","HALLMARK_HEME_METABOLISM"
"5958","NNT","HALLMARK_HEME_METABOLISM"
"5959","ARHGEF12","HALLMARK_HEME_METABOLISM"
"5960","PPP2R5B","HALLMARK_HEME_METABOLISM"
"5961","C3","HALLMARK_HEME_METABOLISM"
"5962","MARCHF2","HALLMARK_HEME_METABOLISM"
"5963","UCP2","HALLMARK_HEME_METABOLISM"
"5964","SYNJ1","HALLMARK_HEME_METABOLISM"
"5965","FN3K","HALLMARK_HEME_METABOLISM"
"5966","ABCG2","HALLMARK_HEME_METABOLISM"
"5967","DAAM1","HALLMARK_HEME_METABOLISM"
"5968","AGPAT4","HALLMARK_HEME_METABOLISM"
"5969","CCDC28A","HALLMARK_HEME_METABOLISM"
"5970","GMPS","HALLMARK_HEME_METABOLISM"
"5971","ACP5","HALLMARK_HEME_METABOLISM"
"5972","SLC10A3","HALLMARK_HEME_METABOLISM"
"5973","ALDH6A1","HALLMARK_HEME_METABOLISM"
"5974","CIR1","HALLMARK_HEME_METABOLISM"
"5975","RBM5","HALLMARK_HEME_METABOLISM"
"5976","HTRA2","HALLMARK_HEME_METABOLISM"
"5977","IGSF3","HALLMARK_HEME_METABOLISM"
"5978","BTRC","HALLMARK_HEME_METABOLISM"
"5979","PGLS","HALLMARK_HEME_METABOLISM"
"5980","SLC66A2","HALLMARK_HEME_METABOLISM"
"5981","SDCBP","HALLMARK_HEME_METABOLISM"
"5982","LRP10","HALLMARK_HEME_METABOLISM"
"5983","NEK7","HALLMARK_HEME_METABOLISM"
"5984","ARL2BP","HALLMARK_HEME_METABOLISM"
"5985","ENDOD1","HALLMARK_HEME_METABOLISM"
"5986","P4HA2","HALLMARK_HEME_METABOLISM"
"5987","HTATIP2","HALLMARK_HEME_METABOLISM"
"5988","SLC7A11","HALLMARK_HEME_METABOLISM"
"5989","KHNYN","HALLMARK_HEME_METABOLISM"
"5990","MBOAT2","HALLMARK_HEME_METABOLISM"
"5991","ATP6V0A1","HALLMARK_HEME_METABOLISM"
"5992","CAST","HALLMARK_HEME_METABOLISM"
"5993","TYR
","HALLMARK_HEME_METABOLISM"
"5994","F2","HALLMARK_COAGULATION"
"5995","PROC","HALLMARK_COAGULATION"
"5996","C1S","HALLMARK_COAGULATION"
"5997","MMP14","HALLMARK_COAGULATION"
"5998","F10","HALLMARK_COAGULATION"
"5999","PLG","HALLMARK_COAGULATION"
"6000","C1R","HALLMARK_COAGULATION"
"6001","SERPINE1","HALLMARK_COAGULATION"
"6002","SERPING1","HALLMARK_COAGULATION"
"6003","C2","HALLMARK_COAGULATION"
"6004","F12","HALLMARK_COAGULATION"
"6005","CFI","HALLMARK_COAGULATION"
"6006","MMP2","HALLMARK_COAGULATION"
"6007","C3","HALLMARK_COAGULATION"
"6008","F9","HALLMARK_COAGULATION"
"6009","CTSO","HALLMARK_COAGULATION"
"6010","TMPRSS6","HALLMARK_COAGULATION"
"6011","MMP9","HALLMARK_COAGULATION"
"6012","PROZ","HALLMARK_COAGULATION"
"6013","MMP1","HALLMARK_COAGULATION"
"6014","CFB","HALLMARK_COAGULATION"
"6015","BMP1","HALLMARK_COAGULATION"
"6016","VWF","HALLMARK_COAGULATION"
"6017","FGA","HALLMARK_COAGULATION"
"6018","F11","HALLMARK_COAGULATION"
"6019","THBD","HALLMARK_COAGULATION"
"6020","FURIN","HALLMARK_COAGULATION"
"6021","MMP11","HALLMARK_COAGULATION"
"6022","F8","HALLMARK_COAGULATION"
"6023","LGMN","HALLMARK_COAGULATION"
"6024","HPN","HALLMARK_COAGULATION"
"6025","CTSB","HALLMARK_COAGULATION"
"6026","MBL2","HALLMARK_COAGULATION"
"6027","F13B","HALLMARK_COAGULATION"
"6028","TIMP1","HALLMARK_COAGULATION"
"6029","CTSV","HALLMARK_COAGULATION"
"6030","MMP8","HALLMARK_COAGULATION"
"6031","A2M","HALLMARK_COAGULATION"
"6032","MMP10","HALLMARK_COAGULATION"
"6033","MASP2","HALLMARK_COAGULATION"
"6034","FGG","HALLMARK_COAGULATION"
"6035","C8A","HALLMARK_COAGULATION"
"6036","PLAU","HALLMARK_COAGULATION"
"6037","ADAM9","HALLMARK_COAGULATION"
"6038","GSN","HALLMARK_COAGULATION"
"6039","CAPN2","HALLMARK_COAGULATION"
"6040","PLAT","HALLMARK_COAGULATION"
"6041","FN1","HALLMARK_COAGULATION"
"6042","CTSH","HALLMARK_COAGULATION"
"6043","OLR1","HALLMARK_COAGULATION"
"6044","SPARC","HALLMARK_COAGULATION"
"6045","RGN","HALLMARK_COAGULATION"
"6046","C8B","HALLMARK_COAGULATION"
"6047","LAMP2","HALLMARK_COAGULATION"
"6048","C9","HALLMARK_COAGULATION"
"6049","PROS1","HALLMARK_COAGULATION"
"6050","CLU","HALLMARK_COAGULATION"
"6051","F2RL2","HALLMARK_COAGULATION"
"6052","CD9","HALLMARK_COAGULATION"
"6053","CFH","HALLMARK_COAGULATION"
"6054","PREP","HALLMARK_COAGULATION"
"6055","LTA4H","HALLMARK_COAGULATION"
"6056","GP9","HALLMARK_COAGULATION"
"6057","DUSP14","HALLMARK_COAGULATION"
"6058","CTSK","HALLMARK_COAGULATION"
"6059","GDA","HALLMARK_COAGULATION"
"6060","CASP9","HALLMARK_COAGULATION"
"6061","APOC1","HALLMARK_COAGULATION"
"6062","CRIP2","HALLMARK_COAGULATION"
"6063","KLK8","HALLMARK_COAGULATION"
"6064","SERPINC1","HALLMARK_COAGULATION"
"6065","ANXA1","HALLMARK_COAGULATION"
"6066","ITIH1","HALLMARK_COAGULATION"
"6067","PRSS23","HALLMARK_COAGULATION"
"6068","FBN1","HALLMARK_COAGULATION"
"6069","MST1","HALLMARK_COAGULATION"
"6070","F3","HALLMARK_COAGULATION"
"6071","KLF7","HALLMARK_COAGULATION"
"6072","CTSE","HALLMARK_COAGULATION"
"6073","ITGB3","HALLMARK_COAGULATION"
"6074","CAPN5","HALLMARK_COAGULATION"
"6075","CSRP1","HALLMARK_COAGULATION"
"6076","KLKB1","HALLMARK_COAGULATION"
"6077","MSRB2","HALLMARK_COAGULATION"
"6078","TFPI2","HALLMARK_COAGULATION"
"6079","MMP3","HALLMARK_COAGULATION"
"6080","MEP1A","HALLMARK_COAGULATION"
"6081","GP1BA","HALLMARK_COAGULATION"
"6082","APOA1","HALLMARK_COAGULATION"
"6083","SERPINA1","HALLMARK_COAGULATION"
"6084","TF","HALLMARK_COAGULATION"
"6085","PEF1","HALLMARK_COAGULATION"
"6086","GNG12","HALLMARK_COAGULATION"
"6087","SIRT2","HALLMARK_COAGULATION"
"6088","COMP","HALLMARK_COAGULATION"
"6089","HTRA1","HALLMARK_COAGULATION"
"6090","MAFF","HALLMARK_COAGULATION"
"6091","LRP1","HALLMARK_COAGULATION"
"6092","PF4","HALLMARK_COAGULATION"
"6093","CPQ","HALLMARK_COAGULATION"
"6094","MMP15","HALLMARK_COAGULATION"
"6095","RABIF","HALLMARK_COAGULATION"
"6096","HRG","HALLMARK_COAGULATION"
"6097","C8G","HALLMARK_COAGULATION"
"6098","APOC2","HALLMARK_COAGULATION"
"6099","SERPINB2","HALLMARK_COAGULATION"
"6100","RAPGEF3","HALLMARK_COAGULATION"
"6101","CPN1","HALLMARK_COAGULATION"
"6102","ITGA2","HALLMARK_COAGULATION"
"6103","RAC1","HALLMARK_COAGULATION"
"6104","DPP4","HALLMARK_COAGULATION"
"6105","WDR1","HALLMARK_COAGULATION"
"6106","THBS1","HALLMARK_COAGULATION"
"6107","FYN","HALLMARK_COAGULATION"
"6108","PDGFB","HALLMARK_COAGULATION"
"6109","SH2B2","HALLMARK_COAGULATION"
"6110","PECAM1","HALLMARK_COAGULATION"
"6111","MMP7","HALLMARK_COAGULATION"
"6112","DUSP6","HALLMARK_COAGULATION"
"6113","CPB2","HALLMARK_COAGULATION"
"6114","S100A13","HALLMARK_COAGULATION"
"6115","CFD","HALLMARK_COAGULATION"
"6116","DCT","HALLMARK_COAGULATION"
"6117","LEFTY2","HALLMARK_COAGULATION"
"6118","ANG","HALLMARK_COAGULATION"
"6119","C1QA","HALLMARK_COAGULATION"
"6120","HMGCS2","HALLMARK_COAGULATION"
"6121","ISCU","HALLMARK_COAGULATION"
"6122","PLEK","HALLMARK_COAGULATION"
"6123","APOC3","HALLMARK_COAGULATION"
"6124","P2RY1","HALLMARK_COAGULATION"
"6125","USP11","HALLMARK_COAGULATION"
"6126","TIMP3","HALLMARK_COAGULATION"
"6127","ACOX2","HALLMARK_COAGULATION"
"6128","HNF4A","HALLMARK_COAGULATION"
"6129","S100A1","HALLMARK_COAGULATION"
"6130","GNB2","HALLMARK_COAGULATION"
"6131","ARF4
","HALLMARK_COAGULATION"
"6132","SOCS2","HALLMARK_IL2_STAT5_SIGNALING"
"6133","CISH","HALLMARK_IL2_STAT5_SIGNALING"
"6134","PIM1","HALLMARK_IL2_STAT5_SIGNALING"
"6135","IL2RA","HALLMARK_IL2_STAT5_SIGNALING"
"6136","TNFRSF4","HALLMARK_IL2_STAT5_SIGNALING"
"6137","SOCS1","HALLMARK_IL2_STAT5_SIGNALING"
"6138","TNFRSF9","HALLMARK_IL2_STAT5_SIGNALING"
"6139","XBP1","HALLMARK_IL2_STAT5_SIGNALING"
"6140","RRAGD","HALLMARK_IL2_STAT5_SIGNALING"
"6141","HK2","HALLMARK_IL2_STAT5_SIGNALING"
"6142","PHLDA1","HALLMARK_IL2_STAT5_SIGNALING"
"6143","IL2RB","HALLMARK_IL2_STAT5_SIGNALING"
"6144","CTLA4","HALLMARK_IL2_STAT5_SIGNALING"
"6145","NFIL3","HALLMARK_IL2_STAT5_SIGNALING"
"6146","CD83","HALLMARK_IL2_STAT5_SIGNALING"
"6147","IKZF2","HALLMARK_IL2_STAT5_SIGNALING"
"6148","IL10","HALLMARK_IL2_STAT5_SIGNALING"
"6149","TNFRSF18","HALLMARK_IL2_STAT5_SIGNALING"
"6150","DHRS3","HALLMARK_IL2_STAT5_SIGNALING"
"6151","ECM1","HALLMARK_IL2_STAT5_SIGNALING"
"6152","ADAM19","HALLMARK_IL2_STAT5_SIGNALING"
"6153","SLC2A3","HALLMARK_IL2_STAT5_SIGNALING"
"6154","HIPK2","HALLMARK_IL2_STAT5_SIGNALING"
"6155","BATF3","HALLMARK_IL2_STAT5_SIGNALING"
"6156","BHLHE40","HALLMARK_IL2_STAT5_SIGNALING"
"6157","PTGER2","HALLMARK_IL2_STAT5_SIGNALING"
"6158","DENND5A","HALLMARK_IL2_STAT5_SIGNALING"
"6159","ITIH5","HALLMARK_IL2_STAT5_SIGNALING"
"6160","PHTF2","HALLMARK_IL2_STAT5_SIGNALING"
"6161","GADD45B","HALLMARK_IL2_STAT5_SIGNALING"
"6162","NRP1","HALLMARK_IL2_STAT5_SIGNALING"
"6163","NCOA3","HALLMARK_IL2_STAT5_SIGNALING"
"6164","CD79B","HALLMARK_IL2_STAT5_SIGNALING"
"6165","AHR","HALLMARK_IL2_STAT5_SIGNALING"
"6166","TNFRSF1B","HALLMARK_IL2_STAT5_SIGNALING"
"6167","NDRG1","HALLMARK_IL2_STAT5_SIGNALING"
"6168","BCL2L1","HALLMARK_IL2_STAT5_SIGNALING"
"6169","GABARAPL1","HALLMARK_IL2_STAT5_SIGNALING"
"6170","LIF","HALLMARK_IL2_STAT5_SIGNALING"
"6171","TIAM1","HALLMARK_IL2_STAT5_SIGNALING"
"6172","BMPR2","HALLMARK_IL2_STAT5_SIGNALING"
"6173","MAP3K8","HALLMARK_IL2_STAT5_SIGNALING"
"6174","RHOB","HALLMARK_IL2_STAT5_SIGNALING"
"6175","MYC","HALLMARK_IL2_STAT5_SIGNALING"
"6176","S100A1","HALLMARK_IL2_STAT5_SIGNALING"
"6177","ETFBKMT","HALLMARK_IL2_STAT5_SIGNALING"
"6178","CAPG","HALLMARK_IL2_STAT5_SIGNALING"
"6179","ST3GAL4","HALLMARK_IL2_STAT5_SIGNALING"
"6180","PENK","HALLMARK_IL2_STAT5_SIGNALING"
"6181","IRF4","HALLMARK_IL2_STAT5_SIGNALING"
"6182","CST7","HALLMARK_IL2_STAT5_SIGNALING"
"6183","WLS","HALLMARK_IL2_STAT5_SIGNALING"
"6184","TLR7","HALLMARK_IL2_STAT5_SIGNALING"
"6185","IKZF4","HALLMARK_IL2_STAT5_SIGNALING"
"6186","GBP4","HALLMARK_IL2_STAT5_SIGNALING"
"6187","RGS16","HALLMARK_IL2_STAT5_SIGNALING"
"6188","SPP1","HALLMARK_IL2_STAT5_SIGNALING"
"6189","IL13","HALLMARK_IL2_STAT5_SIGNALING"
"6190","SLC29A2","HALLMARK_IL2_STAT5_SIGNALING"
"6191","NFKBIZ","HALLMARK_IL2_STAT5_SIGNALING"
"6192","IL4R","HALLMARK_IL2_STAT5_SIGNALING"
"6193","MXD1","HALLMARK_IL2_STAT5_SIGNALING"
"6194","CSF2","HALLMARK_IL2_STAT5_SIGNALING"
"6195","FAH","HALLMARK_IL2_STAT5_SIGNALING"
"6196","CTSZ","HALLMARK_IL2_STAT5_SIGNALING"
"6197","ITGAE","HALLMARK_IL2_STAT5_SIGNALING"
"6198","MUC1","HALLMARK_IL2_STAT5_SIGNALING"
"6199","MAPKAPK2","HALLMARK_IL2_STAT5_SIGNALING"
"6200","TNFRSF21","HALLMARK_IL2_STAT5_SIGNALING"
"6201","NT5E","HALLMARK_IL2_STAT5_SIGNALING"
"6202","FLT3LG","HALLMARK_IL2_STAT5_SIGNALING"
"6203","CCND2","HALLMARK_IL2_STAT5_SIGNALING"
"6204","TRAF1","HALLMARK_IL2_STAT5_SIGNALING"
"6205","LCLAT1","HALLMARK_IL2_STAT5_SIGNALING"
"6206","IL3RA","HALLMARK_IL2_STAT5_SIGNALING"
"6207","CYFIP1","HALLMARK_IL2_STAT5_SIGNALING"
"6208","BCL2","HALLMARK_IL2_STAT5_SIGNALING"
"6209","FGL2","HALLMARK_IL2_STAT5_SIGNALING"
"6210","PRNP","HALLMARK_IL2_STAT5_SIGNALING"
"6211","EEF1AKMT1","HALLMARK_IL2_STAT5_SIGNALING"
"6212","PUS1","HALLMARK_IL2_STAT5_SIGNALING"
"6213","ITGAV","HALLMARK_IL2_STAT5_SIGNALING"
"6214","NCS1","HALLMARK_IL2_STAT5_SIGNALING"
"6215","DCPS","HALLMARK_IL2_STAT5_SIGNALING"
"6216","AMACR","HALLMARK_IL2_STAT5_SIGNALING"
"6217","FAM126B","HALLMARK_IL2_STAT5_SIGNALING"
"6218","PTH1R","HALLMARK_IL2_STAT5_SIGNALING"
"6219","ODC1","HALLMARK_IL2_STAT5_SIGNALING"
"6220","IGF1R","HALLMARK_IL2_STAT5_SIGNALING"
"6221","PTCH1","HALLMARK_IL2_STAT5_SIGNALING"
"6222","ENO3","HALLMARK_IL2_STAT5_SIGNALING"
"6223","CD81","HALLMARK_IL2_STAT5_SIGNALING"
"6224","MAFF","HALLMARK_IL2_STAT5_SIGNALING"
"6225","EMP1","HALLMARK_IL2_STAT5_SIGNALING"
"6226","CDKN1C","HALLMARK_IL2_STAT5_SIGNALING"
"6227","CAPN3","HALLMARK_IL2_STAT5_SIGNALING"
"6228","IL1R2","HALLMARK_IL2_STAT5_SIGNALING"
"6229","SYT11","HALLMARK_IL2_STAT5_SIGNALING"
"6230","TTC39B","HALLMARK_IL2_STAT5_SIGNALING"
"6231","ANXA4","HALLMARK_IL2_STAT5_SIGNALING"
"6232","BATF","HALLMARK_IL2_STAT5_SIGNALING"
"6233","P4HA1","HALLMARK_IL2_STAT5_SIGNALING"
"6234","GPR65","HALLMARK_IL2_STAT5_SIGNALING"
"6235","SLC1A5","HALLMARK_IL2_STAT5_SIGNALING"
"6236","IGF2R","HALLMARK_IL2_STAT5_SIGNALING"
"6237","CKAP4","HALLMARK_IL2_STAT5_SIGNALING"
"6238","CCR4","HALLMARK_IL2_STAT5_SIGNALING"
"6239","CD44","HALLMARK_IL2_STAT5_SIGNALING"
"6240","P2RX4","HALLMARK_IL2_STAT5_SIGNALING"
"6241","GATA1","HALLMARK_IL2_STAT5_SIGNALING"
"6242","KLF6","HALLMARK_IL2_STAT5_SIGNALING"
"6243","ARL4A","HALLMARK_IL2_STAT5_SIGNALING"
"6244","HOPX","HALLMARK_IL2_STAT5_SIGNALING"
"6245","GPR83","HALLMARK_IL2_STAT5_SIGNALING"
"6246","ITGA6","HALLMARK_IL2_STAT5_SIGNALING"
"6247","CD48","HALLMARK_IL2_STAT5_SIGNALING"
"6248","DRC1","HALLMARK_IL2_STAT5_SIGNALING"
"6249","SELP","HALLMARK_IL2_STAT5_SIGNALING"
"6250","GLIPR2","HALLMARK_IL2_STAT5_SIGNALING"
"6251","SMPDL3A","HALLMARK_IL2_STAT5_SIGNALING"
"6252","PLSCR1","HALLMARK_IL2_STAT5_SIGNALING"
"6253","FURIN","HALLMARK_IL2_STAT5_SIGNALING"
"6254","SERPINB6","HALLMARK_IL2_STAT5_SIGNALING"
"6255","TNFSF11","HALLMARK_IL2_STAT5_SIGNALING"
"6256","GPX4","HALLMARK_IL2_STAT5_SIGNALING"
"6257","LRRC8C","HALLMARK_IL2_STAT5_SIGNALING"
"6258","CCNE1","HALLMARK_IL2_STAT5_SIGNALING"
"6259","CASP3","HALLMARK_IL2_STAT5_SIGNALING"
"6260","SH3BGRL2","HALLMARK_IL2_STAT5_SIGNALING"
"6261","SNX9","HALLMARK_IL2_STAT5_SIGNALING"
"6262","PLEC","HALLMARK_IL2_STAT5_SIGNALING"
"6263","BMP2","HALLMARK_IL2_STAT5_SIGNALING"
"6264","ICOS","HALLMARK_IL2_STAT5_SIGNALING"
"6265","ALCAM","HALLMARK_IL2_STAT5_SIGNALING"
"6266","LTB","HALLMARK_IL2_STAT5_SIGNALING"
"6267","ENPP1","HALLMARK_IL2_STAT5_SIGNALING"
"6268","IL1RL1","HALLMARK_IL2_STAT5_SIGNALING"
"6269","MYO1C","HALLMARK_IL2_STAT5_SIGNALING"
"6270","IFNGR1","HALLMARK_IL2_STAT5_SIGNALING"
"6271","PLIN2","HALLMARK_IL2_STAT5_SIGNALING"
"6272","IL18R1","HALLMARK_IL2_STAT5_SIGNALING"
"6273","AHNAK","HALLMARK_IL2_STAT5_SIGNALING"
"6274","PRKCH","HALLMARK_IL2_STAT5_SIGNALING"
"6275","TNFRSF8","HALLMARK_IL2_STAT5_SIGNALING"
"6276","SYNGR2","HALLMARK_IL2_STAT5_SIGNALING"
"6277","GALM","HALLMARK_IL2_STAT5_SIGNALING"
"6278","POU2F1","HALLMARK_IL2_STAT5_SIGNALING"
"6279","EOMES","HALLMARK_IL2_STAT5_SIGNALING"
"6280","NOP2","HALLMARK_IL2_STAT5_SIGNALING"
"6281","PTRH2","HALLMARK_IL2_STAT5_SIGNALING"
"6282","RHOH","HALLMARK_IL2_STAT5_SIGNALING"
"6283","CDC6","HALLMARK_IL2_STAT5_SIGNALING"
"6284","MYO1E","HALLMARK_IL2_STAT5_SIGNALING"
"6285","CXCL10","HALLMARK_IL2_STAT5_SIGNALING"
"6286","SNX14","HALLMARK_IL2_STAT5_SIGNALING"
"6287","IRF6","HALLMARK_IL2_STAT5_SIGNALING"
"6288","IL10RA","HALLMARK_IL2_STAT5_SIGNALING"
"6289","MAP6","HALLMARK_IL2_STAT5_SIGNALING"
"6290","TNFSF10","HALLMARK_IL2_STAT5_SIGNALING"
"6291","SPRED2","HALLMARK_IL2_STAT5_SIGNALING"
"6292","SELL","HALLMARK_IL2_STAT5_SIGNALING"
"6293","SERPINC1","HALLMARK_IL2_STAT5_SIGNALING"
"6294","CDCP1","HALLMARK_IL2_STAT5_SIGNALING"
"6295","RORA","HALLMARK_IL2_STAT5_SIGNALING"
"6296","COCH","HALLMARK_IL2_STAT5_SIGNALING"
"6297","CSF1","HALLMARK_IL2_STAT5_SIGNALING"
"6298","F2RL2","HALLMARK_IL2_STAT5_SIGNALING"
"6299","UCK2","HALLMARK_IL2_STAT5_SIGNALING"
"6300","CA2","HALLMARK_IL2_STAT5_SIGNALING"
"6301","IFITM3","HALLMARK_IL2_STAT5_SIGNALING"
"6302","UMPS","HALLMARK_IL2_STAT5_SIGNALING"
"6303","HUWE1","HALLMARK_IL2_STAT5_SIGNALING"
"6304","COL6A1","HALLMARK_IL2_STAT5_SIGNALING"
"6305","ABCB1","HALLMARK_IL2_STAT5_SIGNALING"
"6306","RNH1","HALLMARK_IL2_STAT5_SIGNALING"
"6307","IRF8","HALLMARK_IL2_STAT5_SIGNALING"
"6308","GUCY1B1","HALLMARK_IL2_STAT5_SIGNALING"
"6309","AHCY","HALLMARK_IL2_STAT5_SIGNALING"
"6310","PRAF2","HALLMARK_IL2_STAT5_SIGNALING"
"6311","GSTO1","HALLMARK_IL2_STAT5_SIGNALING"
"6312","TWSG1","HALLMARK_IL2_STAT5_SIGNALING"
"6313","CDC42SE2","HALLMARK_IL2_STAT5_SIGNALING"
"6314","PLAGL1","HALLMARK_IL2_STAT5_SIGNALING"
"6315","APLP1","HALLMARK_IL2_STAT5_SIGNALING"
"6316","PLPP1","HALLMARK_IL2_STAT5_SIGNALING"
"6317","SPRY4","HALLMARK_IL2_STAT5_SIGNALING"
"6318","SCN9A","HALLMARK_IL2_STAT5_SIGNALING"
"6319","SHE","HALLMARK_IL2_STAT5_SIGNALING"
"6320","PDCD2L","HALLMARK_IL2_STAT5_SIGNALING"
"6321","CCND3","HALLMARK_IL2_STAT5_SIGNALING"
"6322","LRIG1","HALLMARK_IL2_STAT5_SIGNALING"
"6323","SWAP70","HALLMARK_IL2_STAT5_SIGNALING"
"6324","SLC39A8","HALLMARK_IL2_STAT5_SIGNALING"
"6325","RABGAP1L","HALLMARK_IL2_STAT5_SIGNALING"
"6326","TGM2","HALLMARK_IL2_STAT5_SIGNALING"
"6327","PNP","HALLMARK_IL2_STAT5_SIGNALING"
"6328","AGER","HALLMARK_IL2_STAT5_SIGNALING"
"6329","ETV4","HALLMARK_IL2_STAT5_SIGNALING"
"6330","CD86
","HALLMARK_IL2_STAT5_SIGNALING"
"6331","SCP2","HALLMARK_BILE_ACID_METABOLISM"
"6332","ABCD3","HALLMARK_BILE_ACID_METABOLISM"
"6333","SLC27A2","HALLMARK_BILE_ACID_METABOLISM"
"6334","HSD3B7","HALLMARK_BILE_ACID_METABOLISM"
"6335","HSD17B4","HALLMARK_BILE_ACID_METABOLISM"
"6336","AKR1D1","HALLMARK_BILE_ACID_METABOLISM"
"6337","ABCD2","HALLMARK_BILE_ACID_METABOLISM"
"6338","PEX1","HALLMARK_BILE_ACID_METABOLISM"
"6339","CYP8B1","HALLMARK_BILE_ACID_METABOLISM"
"6340","PNPLA8","HALLMARK_BILE_ACID_METABOLISM"
"6341","PHYH","HALLMARK_BILE_ACID_METABOLISM"
"6342","SLC27A5","HALLMARK_BILE_ACID_METABOLISM"
"6343","CYP7B1","HALLMARK_BILE_ACID_METABOLISM"
"6344","CYP27A1","HALLMARK_BILE_ACID_METABOLISM"
"6345","PEX26","HALLMARK_BILE_ACID_METABOLISM"
"6346","AGXT","HALLMARK_BILE_ACID_METABOLISM"
"6347","PEX7","HALLMARK_BILE_ACID_METABOLISM"
"6348","CROT","HALLMARK_BILE_ACID_METABOLISM"
"6349","CYP39A1","HALLMARK_BILE_ACID_METABOLISM"
"6350","ABCA3","HALLMARK_BILE_ACID_METABOLISM"
"6351","CYP7A1","HALLMARK_BILE_ACID_METABOLISM"
"6352","HACL1","HALLMARK_BILE_ACID_METABOLISM"
"6353","PIPOX","HALLMARK_BILE_ACID_METABOLISM"
"6354","PEX6","HALLMARK_BILE_ACID_METABOLISM"
"6355","SOD1","HALLMARK_BILE_ACID_METABOLISM"
"6356","GNPAT","HALLMARK_BILE_ACID_METABOLISM"
"6357","HSD3B1","HALLMARK_BILE_ACID_METABOLISM"
"6358","ABCA2","HALLMARK_BILE_ACID_METABOLISM"
"6359","HAO1","HALLMARK_BILE_ACID_METABOLISM"
"6360","PEX16","HALLMARK_BILE_ACID_METABOLISM"
"6361","ABCD1","HALLMARK_BILE_ACID_METABOLISM"
"6362","ACSL1","HALLMARK_BILE_ACID_METABOLISM"
"6363","MLYCD","HALLMARK_BILE_ACID_METABOLISM"
"6364","ABCG8","HALLMARK_BILE_ACID_METABOLISM"
"6365","AQP9","HALLMARK_BILE_ACID_METABOLISM"
"6366","ISOC1","HALLMARK_BILE_ACID_METABOLISM"
"6367","NR1H4","HALLMARK_BILE_ACID_METABOLISM"
"6368","PEX19","HALLMARK_BILE_ACID_METABOLISM"
"6369","NPC1","HALLMARK_BILE_ACID_METABOLISM"
"6370","HSD17B11","HALLMARK_BILE_ACID_METABOLISM"
"6371","AMACR","HALLMARK_BILE_ACID_METABOLISM"
"6372","CYP46A1","HALLMARK_BILE_ACID_METABOLISM"
"6373","PEX13","HALLMARK_BILE_ACID_METABOLISM"
"6374","IDH1","HALLMARK_BILE_ACID_METABOLISM"
"6375","PEX11A","HALLMARK_BILE_ACID_METABOLISM"
"6376","HSD17B6","HALLMARK_BILE_ACID_METABOLISM"
"6377","EPHX2","HALLMARK_BILE_ACID_METABOLISM"
"6378","PRDX5","HALLMARK_BILE_ACID_METABOLISM"
"6379","PXMP2","HALLMARK_BILE_ACID_METABOLISM"
"6380","BBOX1","HALLMARK_BILE_ACID_METABOLISM"
"6381","FADS2","HALLMARK_BILE_ACID_METABOLISM"
"6382","ALDH9A1","HALLMARK_BILE_ACID_METABOLISM"
"6383","APOA1","HALLMARK_BILE_ACID_METABOLISM"
"6384","OPTN","HALLMARK_BILE_ACID_METABOLISM"
"6385","GSTK1","HALLMARK_BILE_ACID_METABOLISM"
"6386","ABCG4","HALLMARK_BILE_ACID_METABOLISM"
"6387","ALDH8A1","HALLMARK_BILE_ACID_METABOLISM"
"6388","NR3C2","HALLMARK_BILE_ACID_METABOLISM"
"6389","ABCA6","HALLMARK_BILE_ACID_METABOLISM"
"6390","RETSAT","HALLMARK_BILE_ACID_METABOLISM"
"6391","FADS1","HALLMARK_BILE_ACID_METABOLISM"
"6392","PECR","HALLMARK_BILE_ACID_METABOLISM"
"6393","PEX12","HALLMARK_BILE_ACID_METABOLISM"
"6394","CAT","HALLMARK_BILE_ACID_METABOLISM"
"6395","GNMT","HALLMARK_BILE_ACID_METABOLISM"
"6396","ABCA9","HALLMARK_BILE_ACID_METABOLISM"
"6397","ACSL5","HALLMARK_BILE_ACID_METABOLISM"
"6398","LONP2","HALLMARK_BILE_ACID_METABOLISM"
"6399","DHCR24","HALLMARK_BILE_ACID_METABOLISM"
"6400","ABCA8","HALLMARK_BILE_ACID_METABOLISM"
"6401","PFKM","HALLMARK_BILE_ACID_METABOLISM"
"6402","DIO1","HALLMARK_BILE_ACID_METABOLISM"
"6403","RXRA","HALLMARK_BILE_ACID_METABOLISM"
"6404","FDXR","HALLMARK_BILE_ACID_METABOLISM"
"6405","TTR","HALLMARK_BILE_ACID_METABOLISM"
"6406","KLF1","HALLMARK_BILE_ACID_METABOLISM"
